Id,Reputation,CreationDate,DisplayName,LastAccessDate,Location,Views,UpVotes,DownVotes,AccountId
10667,101,1509860130,Simon Pickup,1509860130,"London, United Kingdom",0,0,0,8576936
10668,1,1509861006,Ayoub Benayache,1509861006,,0,0,0,6178529
10669,1,1509862646,user10669,1510549268,,0,0,0,12177632
10672,1,1509873007,Mike T,1509873007,,0,0,0,8257737
10673,1,1509878554,sedmispratimrakustanu,1510123855,,2,0,0,12178905
10674,1,1509878976,kjkx,1509878976,,0,0,0,11007776
10675,101,1509881106,Bruno Klein,1532080807,"Novo Hamburgo, Brasil",0,0,0,2292041
10676,109,1509881853,Francesco Rizzi,1533164705,,0,0,0,5502391
10677,1,1509884318,variable,1509884318,Nepal,0,0,0,4854787
10678,101,1509896999,autronix,1509896999,"Gatineau, Canada",0,0,0,2017795
10680,1,1509904037,Zhao xudong,1509904037,"Stanford, CA, United States",0,0,0,11386783
10681,101,1509910893,Manoj kumar,1509924415,Bangalore,0,0,0,6850305
10682,101,1509914053,Martin Lund,1509915576,"Odense, Danmark",0,0,0,11664738
10683,101,1509914123,Andreas Engedal,1509914123,"Odense, Danmark",0,0,0,11523409
10684,1,1509918604,Yixiong Liang,1509918604,,0,0,0,3192974
10685,1,1509920294,Dino Gruppuso,1509920294,"Livergnano, Metropolitan City of Bologna, Italy",0,0,0,4727651
10686,1,1509921812,Jaimin Khanderia,1509921812,"Ahmedabad, Gujarat, India",0,0,0,11578884
10687,101,1509922418,sunxd,1510555680,"Paderborn, Germany",0,0,0,4133672
10688,101,1509926891,Steve Bennett,1510014897,"Melbourne, Australia",0,0,0,96955
10689,1,1509927766,Byron Kalesis,1509927766,"Λ?ρισα, Ελλ?δα",0,0,0,12182725
10690,1,1509928767,kronolynx,1509928767,"Madrid, Spain",0,0,0,1894311
10691,1,1509928910,amit kumar,1509993296,"Bengaluru, Karnataka, India",0,0,0,12162577
10692,1,1509942262,doulos jose,1519805906,,0,0,0,8681966
10693,1,1509943886,e987,1509943886,,0,0,0,12179045
10694,1,1509945216,Andreas K.,1509945216,Hannover,0,0,0,1229846
10695,101,1509945708,Valentin,1509945708,"Munich, Germany",0,0,0,473227
10696,1,1509946049,Sazzad Hossen,1528092588,"Dhaka, Dhaka Division, Bangladesh",0,0,0,8006605
10698,1,1509948804,Kapil Dongre,1509948804,,0,0,0,12185636
10699,1,1509949102,Slava Klevchenya,1509949102,"Kyiv, Ukraine",0,0,0,3261473
10700,1,1509952208,Fugius,1510042672,France,0,0,0,12186041
10701,1,1509953973,Mahdi,1509957200,,0,0,0,12185326
10702,1,1509954314,Matt Caramenico,1509954314,,0,0,0,11653471
10703,1,1509956832,Mia,1509956832,,0,0,0,12185987
10704,101,1509956922,Marco,1512369615,,0,0,0,2827478
10705,101,1509960742,roygvib,1519869567,,0,0,0,4282680
10706,101,1509964348,Harsh Trivedi,1526684411,"Ahmedabad, Gujarat, India",0,0,0,8822035
10707,1,1509967127,Ren,1509967127,,0,0,0,12187826
10708,101,1509973014,Colonder,1532174529,,0,0,0,5940490
10709,1,1509981017,Stacky,1509981017,,0,0,0,12188870
10710,1,1509981255,Jeffery,1509981255,,0,0,0,8487296
10711,101,1510000660,user85361,1510000660,,0,0,0,3016064
10712,1,1510004570,Nishant,1510004570,"Delhi, India",0,0,0,12191665
10713,1,1510007358,Khalied ahmed,1510007358,,0,0,0,12192080
10714,1,1510007675,Ramón Serrano López,1510007675,,0,0,0,2478135
10715,1,1510008699,Magesh,1510008699,India,0,0,0,11631911
10716,1,1510008915,Yiao  Sun,1512946478,"Paris, France",0,0,0,9101387
10717,1,1510009481,user44493,1510009481,,0,0,0,12192314
10719,1,1510022043,Joshua May,1527469566,,0,0,0,12193947
10720,56,1510023224,vin,1531626177,,0,0,0,4836670
10721,101,1510023483,Anton,1510023483,,0,0,0,380279
10722,1,1510025986,Rongtian Yue,1510082790,,2,0,0,12194709
10723,101,1510026265,Neil Patrao,1510026265,,0,0,0,1484930
10724,101,1510027089,pauljeba,1512677459,"Bangalore, Karnataka, India",0,0,0,280369
10725,101,1510030877,Trevor,1510030877,Ohio,0,0,0,172349
10726,1,1510031673,yoelrc88,1512731865,,0,0,0,8974935
10727,1,1510033991,Shivam Arora,1512287537,India,0,0,0,11833597
10728,1,1510035833,Algis,1510075742,"Madison, WI, United States",0,0,0,10392831
10729,1,1510040239,user10729,1510040239,,0,0,0,12196619
10730,1,1510044293,Kostas Mouratidis,1534562050,,0,0,0,8916921
10731,101,1510044425,Doc,1510044425,,0,0,0,4119206
10732,1,1510053212,Connor Hawley,1510053212,,0,0,0,7731759
10733,1,1510054174,Anakimi,1533222952,,0,0,0,7841389
10734,101,1510055266,Manuel DUVERNON,1519274475,"Lyon, France",0,0,0,7982616
10735,1,1510055270,Ilja,1510055270,Germany,0,0,0,6909424
10736,81,1510056022,Peyton B,1529917136,,2,0,0,12156860
10737,1,1510056802,Shakatir,1510713993,,0,0,0,9326135
10738,1,1510062257,cem,1510413516,"Mountain View, CA",0,0,0,321441
10739,1,1510064813,hunbuk,1518044708,,0,0,0,8633390
10740,1,1510073172,Victor,1518875364,"Warsaw, Poland",0,0,0,9824867
10741,11,1510078757,user10741,1511703825,,0,0,0,5705329
10742,1,1510084803,gpascal,1510084803,,0,0,0,12192122
10745,1,1510087864,PRASANNA KUMAR K G,1510087864,"Sanjaynagar, Bengaluru, Karnataka, India",0,0,0,5653946
10746,1,1510090486,Kazesui,1520283468,,0,0,0,6938605
10747,101,1510092153,Hot.PxL,1510093719,Silent Hill,0,0,0,1744999
10748,1,1510104312,Rafael Pedrollo de Paes,1510120969,,0,0,0,9715347
10751,1,1510106176,Will,1510106176,,0,0,0,12049098
10752,1,1510111612,Mathias Vercauteren,1510111612,Belgium,0,0,0,12022898
10753,1,1510114023,Aashish Gangwani,1510114023,,0,0,0,6889612
10754,101,1510120213,muru,1510120213,Japan,0,0,0,1042873
10755,101,1510122359,Dave,1530607684,"Curitiba - State of Paraná, Brazil",0,0,0,138585
10756,1,1510123414,B.Bueno,1510123414,,0,0,0,8277580
10758,101,1510124833,quartata,1532804993,,0,0,0,6109921
10759,101,1510124861,rene,1533937824,Netherlands,1,0,0,281857
10761,1,1510129888,user476661,1510129888,,0,0,0,11674989
10763,1,1510133324,Katy,1525338886,"Madison, WI, United States",0,0,0,11910628
10764,1,1510134884,Jan Pomianowski,1510134884,,0,0,0,12202793
10765,1,1510138537,Olga Seleznova,1510138537,,0,0,0,12206994
10768,101,1510141529,Dan Temkin,1510141529,"Denver, CO, United States",0,0,0,8475063
10769,1,1510143471,AAA FFF,1510143471,,0,0,0,12207533
10771,1,1510150988,charliehayes,1524661990,"Brisbane City, Queensland, Australia",0,0,0,9697543
10772,1,1510155661,marlongonzalez,1510156699,,0,0,0,12208475
10773,1,1510156594,user10773,1510658215,,0,0,0,12180502
10774,101,1510159592,Luke Rehmann,1510159592,"Ann Arbor, MI",0,0,0,2478029
10775,1,1510161324,FARUQUE HOSSAIN,1510922565,"San Francisco, CA, United States",0,0,0,12151945
10776,101,1510167275,hamedsh,1510194224,Iran,0,0,0,177442
10777,101,1510175601,jaytea,1510178713,Freenode #regex,0,0,0,178479
10778,1,1510177042,Zouinkhi,1510622434,"Berlin, Germany",0,0,0,4422959
10779,1,1510178179,becca,1516219135,,0,0,0,12155918
10780,1,1510179803,heena bawa,1510179803,"Punjab, India",0,0,0,9514390
10781,1,1510180881,AlexH,1510180881,"Albuquerque, NM, United States",0,0,0,2100314
10782,1,1510181572,kamraider,1523447204,,0,0,0,10872800
10784,1,1510186128,Dulaj Chathuranga,1511151668,"Colombo, Western Province, Sri Lanka",0,0,0,8476009
10786,1,1510187457,Felipe Mariano,1519885989,Sao Paulo - Brazil,0,0,0,7662658
10787,1,1510188521,jason,1510189505,"Bangalore, Karnataka, India",0,0,0,10187210
10788,101,1510189371,Jay Joshi,1517155580,India,0,0,0,9309628
10789,1,1510191154,Murad Yusuf,1510191154,,0,0,0,10872067
10790,1,1510198072,Donnoh,1510198976,"Poggio Torriana, Province of Rimini, Italy",0,0,0,10458034
10791,1,1510198156,AnonymousAssassin,1510198156,,0,0,0,12212788
10793,101,1510201505,Luka,1517466799,,0,0,0,1228004
10794,6,1510202935,Darius Ionut,1522244020,,0,0,0,7409208
10795,1,1510203120,Lakshmikanthan V R,1510203120,"Chennai, India",0,0,0,3803811
10796,101,1510204067,not2qubit,1510204067,everywhere,0,0,0,1170362
10797,101,1510207094,manigandand,1510207094,,0,0,0,5259975
10798,1,1510212972,Ahmed Karam,1510212972,,0,0,0,11955755
10799,101,1510212998,ZN13,1510213980,,0,0,0,2031017
10800,101,1510214734,John Doe,1510214734,,0,0,0,27760
10801,1,1510216483,Cassandra Smith,1510216483,,0,0,0,12215182
10802,1,1510220804,Shrinidhi Goswami,1510220804,,0,0,0,12215511
10803,1,1510234784,Cephei42,1510234784,,0,0,0,12216577
10804,1,1510263634,amirhossein,1510263634,,0,0,0,7344484
10805,121,1510265493,DingLi,1519660166,China,0,0,0,1007384
10806,1,1510267740,DontDivideByZero,1510267740,,0,0,0,4227512
10807,1,1510273484,pkubik,1527569909,Warsaw,0,0,0,3480636
10808,101,1510274043,Sheereen S,1510274043,,0,0,0,7891385
10809,1,1510280603,Ta Run,1510280603,,0,0,0,11101518
10810,1,1510280729,bonz,1522899446,,0,0,0,10454581
10811,1,1510284092,Irfan,1510386914,,0,0,0,12220945
10812,1,1510287669,Charlotte,1510287669,,0,0,0,7798978
10815,1,1510289753,Icepaw,1510289753,,0,0,0,10739265
10816,1,1510290134,Polostor,1510290134,"Prague, Czech Republic",0,0,0,6079466
10817,101,1510291297,bummi,1512262821,"Augsburg, Germany",0,0,0,1878548
10818,1,1510297691,ashisahu,1510297691,,0,0,0,5658403
10820,1,1510311673,Israel Santiago,1510311673,,0,0,0,545578
10821,101,1510314638,Louis T,1522447184,"Canberra, Australian Capital Territory, Australia",0,0,0,4353274
10823,103,1510321371,MD004,1523967729,,1,0,0,1318941
10824,1,1510329552,bob,1510329552,,0,0,0,12224585
10825,1,1510330599,3mk29a,1510330599,"NSW, Australia",0,0,0,12224615
10826,101,1510348287,R?zvan Flavius Panda,1529337649,"Dublin, Ireland",0,0,0,390266
10827,101,1510352307,akshay,1519260502,"Gurgaon, Haryana, India",0,0,0,9322353
10828,1,1510352343,Ahsan Nawazish,1510352343,,0,0,0,6010809
10829,1,1510356540,陳儁翰,1510717400,,0,0,0,5670609
10830,1,1510358140,Amalpriya,1510358140,,0,0,0,3130308
10831,1,1510360146,Ashique Iftikhar,1510360146,"Chittagong, Chittagong Division, Bangladesh",0,0,0,7548095
10832,1,1510361009,Romain T,1514613016,,0,0,0,6665554
10833,1,1510377500,Ramanpreet Singh,1510377500,"Chandigarh, India",0,0,0,12004933
10835,1,1510380572,Steven Armoo,1510380572,"Accra, Greater Accra Region, Ghana",0,0,0,12183243
10836,1,1510380690,lastro,1510463292,,0,0,0,11710758
10837,1,1510387111,OIFII,1510387111,"Montreal, Canada",0,0,0,4209116
10838,101,1510393431,Bilal,1510393431,Tangier,0,0,0,3907805
10839,101,1510397427,Babak K,1510397427,,0,0,0,1950393
10841,101,1510419634,Phani Rahul,1523664908,"Rockville, MD, United States",0,0,0,1111425
10842,1,1510420876,may,1510420876,"Sydney, New South Wales, Australia",0,0,0,12230343
10844,1,1510428852,Muneerah Rashed,1510428852,Saudi Arabia,0,0,0,8871767
10845,21,1510433349,Azad ?rven,1514611280,,0,0,0,12205551
10846,1,1510435586,cthem,1531186813,Athens,0,0,0,10175985
10847,1,1510435932,Sam evilester,1510435932,,0,0,0,12231270
10848,1,1510448032,Tejas U,1510448032,India,0,0,0,11682777
10849,1,1510458862,jwe0619,1510458862,"Ume?, Sverige",0,0,0,7395673
10850,1,1510464666,sai prabhu,1510464666,,0,0,0,11625167
10852,1,1510480650,DLoki816,1510482706,,0,0,0,12234744
10853,1,1510484590,Ondra,1510486577,"Brno, ?esko",0,0,0,3681769
10854,1,1510487639,Paula,1510487639,Switzerland,0,0,0,12235127
10855,101,1510493376,i.n.n.m,1510493376,,0,0,0,8872895
10856,1,1510498582,Jack,1510498582,,0,0,0,8042867
10857,1,1510507127,math-a3k,1510794391,,0,0,0,12236338
10858,1,1510512976,Anil sikhwal,1524455668,"Jaipur, Rajasthan, India",0,0,0,10560116
10859,1,1510520398,Anupiya Nugaliyadde,1510850261,,0,0,0,11423576
10861,101,1510520854,sHiBuKaLiDhAsAn,1510520854,,0,0,0,2024282
10862,6,1510521822,gopalakrishna,1518482132,,1,0,0,12237565
10863,101,1510525094,Kyyshak,1510526147,,0,0,0,9430811
10864,1,1510528603,sj_11,1510529766,,0,0,0,7139794
10865,101,1510528679,RishiKesh Pathak,1526253757,,0,0,0,5368006
10867,1,1510533606,Pralhad Patil,1510533606,India,0,0,0,4154703
10868,1,1510534139,Aryan Sharma,1510534139,UK,0,0,0,12104897
10869,1,1510540135,LogischerNebel,1510970105,,0,0,0,12239557
10870,1,1510540548,Giri K,1510540548,,0,0,0,12239606
10871,1,1510544815,BlackHole666,1514953648,,0,0,0,12212668
10872,114,1510547342,DanFromGermany,1522705926,Germany,0,0,0,2204808
10873,1,1510548428,Liz Hoffman,1510548428,,0,0,0,12216362
10874,21,1510554794,user3551708,1534618645,,0,0,0,4351535
10875,21,1510556049,Circle,1521771787,,0,0,0,12139035
10876,101,1510556673,theminer3746,1510593918,,0,0,0,3857940
10878,1,1510559621,kengru,1517899387,"Santo Domingo, Dominican Republic",0,0,0,4310598
10879,1,1510559764,patrick kings,1510559764,Online,0,0,0,8682927
10880,1,1510560660,JMurda,1510560660,"Krasnoyarskiy kray, Russia",0,0,0,12241429
10881,101,1510560952,jsvnm,1511565957,,0,0,0,1020604
10882,1,1510561837,user2600595,1510561837,,0,0,0,3069613
10883,9,1510563075,Joshua de Haan,1534135514,,0,0,0,3269991
10884,101,1510569335,parvin,1510569335,,0,0,0,10477675
10885,1,1510569615,Deepak Nath,1510582109,,0,0,0,1282490
10886,1,1510570372,Novantix,1510570372,,0,0,0,9883101
10887,1,1510571461,Gil Beckers,1515917451,"Antwerpen, Belgi?",0,0,0,11985798
10888,1,1510580106,Rhodium,1510580106,,0,0,0,6352685
10889,1,1510580787,DavidCanHelp,1510580787,"Brooklyn, NY, United States",0,0,0,5760964
10890,1,1510598570,Hunter McGushion,1531754689,,0,0,0,12244483
10891,1,1510601553,CA Vikram Shankar Mathur CoIn,1510601553,,0,0,0,5074057
10892,101,1510609072,datasailor,1510609072,,0,0,0,12213048
10893,101,1510609206,nemesisfixx,1510609206,"Entebbe, Uganda",0,0,0,247432
10894,1,1510610189,IvanAK,1510612174,"Skopje, Macedonia",0,0,0,3810529
10895,101,1510611401,vjk2005,1510611401,"Coimbatore, India",0,0,0,111570
10896,101,1510612178,nivekgnay,1510612178,United States,0,0,0,6695217
10897,101,1510612934,Yantraguru,1510612934,,0,0,0,4843113
10898,1,1510616360,user12042,1510616360,,0,0,0,4036335
10899,1,1510619421,Salahudin Malik,1510619421,"Islamabad, Islamabad Capital Territory, Pakistan",0,0,0,12153756
10900,1,1510619452,rmonte,1534897497,,0,0,0,5684494
10902,1,1510626106,user3414663,1510626106,,0,0,0,4165635
10903,1,1510630185,Keenan Stewart,1510630185,,0,0,0,5428336
10904,101,1510631001,user1050619,1510739839,,0,0,0,1045541
10905,1,1510632878,Matthew Markland,1510632878,"Rochester, MN, United States",0,0,0,5808802
10906,1,1510633848,rohstar,1510633848,"New York, United States",0,0,0,3560628
10907,1,1510636898,Carolyne Stopa,1510636898,,0,0,0,5010520
10908,1,1510637912,H?i Ph?m,1510890676,,0,0,0,11606085
10909,1,1510639047,bkartal,1532949767,,0,0,0,6154759
10910,1,1510639119,user8833702,1526591898,,0,0,0,12082502
10911,1,1510642200,georg199041,1510642200,"Kyiv city, Ukraine",0,0,0,3984541
10912,1,1510643288,Jabed Hasan,1510643288,Dhaka Bangladesh,0,0,0,5373690
10914,1,1510647707,enk1,1510647707,"Warszawa, Polska",0,0,0,9124464
10915,1,1510656349,Jake Greenwood,1510656349,"Boston, MA, United States",0,0,0,9600410
10916,1,1510659401,Alex,1510659401,,0,0,0,12251710
10917,101,1510669852,Tiramisu,1510669852,"Campbell, CA",0,0,0,438816
10918,101,1510670775,Munick,1523376864,,0,0,0,1380394
10920,1,1510679481,best696163,1510679481,,0,0,0,12252882
10921,1,1510679852,Arc,1510679852,"Seattle, WA, United States",0,0,0,9215918
10922,1,1510682092,Dominik Wyss,1535544150,,0,0,0,10488150
10923,101,1510682465,Sushant,1532229209,"Kathmandu, Nepal",0,0,0,9911529
10924,1,1510684819,NBurande,1510873271,"Aurangabad, Maharashtra, India",0,0,0,11513924
10925,1,1510689356,jan ramores,1510689356,,0,0,0,12253921
10926,1,1510690482,Jithin S,1510690482,,0,0,0,11746593
10927,101,1510694435,gusto2,1521713176,"Antwerpen, Belgi?",0,0,0,1809323
10928,1,1510698939,kabilan Mohanasundaram,1510698939,"Chennai, Tamil Nadu, India",0,0,0,4276391
10929,111,1510700392,Roma  Karageorgievich,1518522283,"Бишкек, Киргизия",0,0,0,7261167
10930,106,1510705486,Rrz0,1521442156,,1,0,0,11789021
10931,1,1510708999,Ashutosh,1510708999,"Pune, India",0,0,0,4524207
10932,1,1510716156,xatruch,1510716156,"La Ceiba, Departamento de Atlántida, Honduras",0,0,0,12256816
10933,1,1510716742,Elnur,1510716742,Azerbaijan,0,0,0,542989
10934,101,1510721540,Valarpirai,1510721540,,0,0,0,1894108
10935,1,1510724404,user16031,1510724404,,0,0,0,1849637
10936,101,1510732095,Dids,1510732095,Finland,0,0,0,1392737
10937,1,1510732712,Wernerdt,1510732712,Cape Town,0,0,0,3506744
10939,1,1510737294,Marina McPeak,1510825762,,0,0,0,12259376
10940,1,1510737768,Thomas Luong,1510737768,,0,0,0,11035757
10942,101,1510738087,Vitaliy Polchuk,1518906714,"Kyiv, Ukraine",0,0,0,484389
10943,1,1510746681,Paul,1525791495,,0,0,0,8267809
10944,101,1510749786,Hossam,1510749786,"Hamburg, Germany",0,0,0,3254374
10945,101,1510756677,Radim Cernej,1510756677,"San Jose, CA",0,0,0,36712
10946,1,1510756872,TheSchmoo,1510756872,"Tyler, TX",0,0,0,2938939
10947,1,1510760229,Tolga,1510879079,,0,0,0,12222043
10948,1,1510762258,user89773,1510762258,,0,0,0,8162839
10949,1,1510767821,Ashish Sood,1510767821,"Bangalore, India",0,0,0,4803102
10950,101,1510774589,Sakshi,1510774589,"Bangalore, Karnataka, India",0,0,0,1470449
10951,1,1510781041,Clanow,1510781041,,0,0,0,9990998
10952,1,1510781262,William,1510781262,"Seattle, WA, United States",0,0,0,10174107
10953,101,1510782207,mtanti,1510782207,Malta,0,0,0,329113
10954,1,1510783848,ovidiur,1510783848,"Cluj-Napoca, Romania",0,0,0,1850973
10956,1,1510787509,Praveen,1510787509,"Guduvanchery, Tamil Nadu, India",0,0,0,11439814
10957,1,1510799914,NewEndian,1518452657,,0,0,0,2063196
10959,1,1510808377,Evonne,1510808377,,0,0,0,12266244
10960,1,1510812073,Konstantinos Alexiou,1510812073,"Thessaloniki, Greece",0,0,0,2448633
10961,101,1510814289,Tansir1,1516355351,,0,0,0,109330
10962,1,1510819142,Not-the-Bees,1510819142,,0,0,0,12069636
10963,1,1510819303,victorv,1510819303,,0,0,0,935102
10964,1,1510824579,Siya Ngcobo,1510824579,"Braamfontein, Johannesburg, Gauteng, South Africa",0,0,0,12267625
10965,1,1510824754,Tim,1534731202,,0,0,0,12267928
10966,1,1510827854,Neil Jones,1510827854,,0,0,0,12268318
10967,1,1510844280,oneslide,1510844280,,0,0,0,12269438
10968,1,1510846627,neoedmund,1510846627,,0,0,0,31516
10969,1,1510848046,AJEET SINGH,1510848046,Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,0,0,0,11712099
10970,1,1510848911,Carey Ogle,1510848911,,1,0,0,12269918
10971,1,1510856236,Bheemsen Singh,1512755271,Satna,0,0,0,5855838
10972,1,1510858260,Shaurya Singh,1526609639,"Dehradun, Uttarakhand, India",0,0,0,9936256
10973,1,1510869784,user34223,1512200997,,0,0,0,3609128
10974,1,1510871497,Panda,1510942657,"San Francisco Bay Area, CA, United States",0,0,0,12271741
10975,1,1510875103,UB6IB9,1510875103,,0,0,0,12272192
10976,101,1510876560,Flika205,1510876560,"Amsterdam, Netherlands",0,0,0,10605692
10977,1,1510883980,mukesh jain,1510883980,,0,0,0,7537428
10978,101,1510886361,Christian Frei,1523582769,"Zürich, Schweiz",0,0,0,9180051
10979,101,1510887055,Federico,1534835729,,0,0,0,456872
10980,101,1510892436,dwarandae,1510892436,"Bogota, Colombia",0,0,0,2212231
10981,1,1510892757,Danylo Lebediev,1510892757,,0,0,0,8391177
10982,1,1510893384,Zetrosoft,1510893384,Indonesia,0,0,0,5235782
10983,11,1510897261,Adrian Romero,1530023037,Mexico,0,0,0,3807346
10984,101,1510898804,Arun Prasad E S,1510898804,"Thrissur, Kerala, India",0,0,0,5813827
10985,101,1510905485,matwilso,1533108468,,0,0,0,7632475
10986,1,1510919241,RV.,1510921285,,0,0,0,1876949
10987,1,1510921772,Khushboo Thaker,1510921772,,0,0,0,12277386
10988,1,1510924375,ribhu97,1511179986,,0,0,0,3700352
10989,1,1510927920,Dmitri,1511428881,"Toronto, Canada",0,0,0,5637969
10990,101,1510932840,Arvind,1510932840,"Chennai, India",0,0,0,3121236
10991,1,1510952182,Kuldeep Chaturvedi,1521084613,,0,0,0,11898118
10992,1,1510954244,Douy789,1510954244,"Hennef (Sieg), Deutschland",0,0,0,7126848
10993,1,1510964389,Anisha_Karnail,1510964389,"Pune, Maharashtra, India",0,0,0,12104207
10994,1,1510968802,Veselin Ivanov,1511256797,,0,0,0,5924049
10995,101,1510970509,SqlRyan,1510970509,"Phoenix, AZ",0,0,0,5135
10996,101,1510996977,naiveai,1531768688,"Pune, Maharashtra, India",0,0,0,4973385
10997,1,1511001632,Bence László,1532311754,"Miskolc, Hungary",0,0,0,7789122
10998,1,1511007578,user3574260,1511007578,,0,0,0,4383222
10999,1,1511012102,furkant,1511012102,,0,0,0,4657691
11000,1,1511021736,SynchroDynamic,1532497137,,0,0,0,12249759
11001,1,1511044745,Vadim,1511044745,"Saint Petersburg, Russia",0,0,0,6196193
11002,1,1511064407,Rana,1511064407,,0,0,0,12288088
11003,1,1511069115,Farai Mugaviri,1513153480,"Harare, Zimbabwe",1,0,0,5779604
11004,1,1511070957,burhancerit,1511070957,,0,0,0,2305395
11005,1,1511076748,Dipak Tiwari,1511076748,,0,0,0,12289416
11006,1,1511076927,Rafael Marazuela,1515280384,,0,0,0,11544849
11007,1,1511076971,Darko,1511078023,,0,0,0,12121040
11008,1,1511078283,Highground,1511078283,,0,0,0,12289541
11009,1,1511080035,Dot,1511080035,,0,0,0,12289449
11010,1,1511080311,Michael Crabtree,1511080311,,0,0,0,3977434
11011,1,1511087899,Kevin Thuot,1520579976,,0,0,0,5280321
11012,101,1511095563,SupremeA,1511095563,"Chicago, US",0,0,0,4800216
11013,1,1511097979,Patrick Michael Farrell,1511101313,,0,0,0,12291150
11014,1,1511100986,Yusuf,1511100986,"Windsor, ON, Canada",0,0,0,9943965
11015,111,1511107267,Raju yourPepe,1535242208,hk,0,0,0,348658
11016,1,1511109369,Crick,1520849817,,0,0,0,11141180
11017,101,1511115389,H. Sodi,1512017113,"Ahmedabad, Gujarat, India",0,0,0,12232691
11019,1,1511116943,DK Yoon,1511116943,,0,0,0,7606226
11020,1,1511124463,Anant666,1511134426,India,0,0,0,3223480
11021,101,1511130442,Martijn Pieters,1511132148,"Cambridge, United Kingdom",0,0,0,35417
11022,1,1511133700,PreetamHerald,1533372418,,0,0,0,12294307
11023,1,1511135178,Mordor Intelligence,1511135178,"Hyderabad, Telangana, India",0,0,0,12293971
11025,1,1511141707,user3667417,1511141707,,0,0,0,4511451
11026,1,1511152963,J.Zelez,1511152963,"Cape Town, Western Cape, South Africa",0,0,0,10499126
11028,1,1511161121,user11028,1511162023,,0,0,0,12297724
11029,1,1511162436,taybayman,1511162436,,0,0,0,6960682
11030,101,1511166111,Ayan Das,1511599932,,0,0,0,6721710
11031,1,1511166904,Tune Zhao,1511166904,,0,0,0,9193680
11032,1,1511173597,Coordinate Newton,1520495996,Earth,0,0,0,11333967
11033,101,1511177097,Michael Terry,1511177097,,0,0,0,102244
11034,101,1511183858,DGoiko,1534979092,,0,0,0,10010550
11035,1,1511193136,Alexander Long,1519202444,,0,0,0,9686306
11036,1,1511196936,Aunog,1511196936,"Dhaka Division, Bangladesh",0,0,0,4625292
11037,1,1511199234,A D,1511199234,,0,0,0,10418725
11038,8,1511202956,Santhosh,1519416768,,3,0,0,11513819
11039,1,1511206487,androiddeveloper,1511219474,"Sasaram, Bihar, India",0,0,0,12248918
11040,1,1511208085,Programmer dude,1511208085,"Hà N?i, Vietnam",0,0,0,4102367
11041,1,1511216357,fvzaur,1511216357,"Seoul, South Korea",0,0,0,1621022
11042,1,1511217650,user8852209,1511217650,,0,0,0,6329529
11043,1,1511218020,The_Geek,1511218020,,0,0,0,2310197
11044,1,1511218056,Schalk Burger,1511375290,"Potchefstroom, North West, South Africa",0,0,0,10343978
11045,1,1511218136,harnadh kala,1511218136,,0,0,0,12305429
11046,1,1511218820,Vyvian Somaya Nellira,1511997146,,0,0,0,8899072
11047,1,1511230169,r.prilepskiy,1533696643,"Moscow, Russia",0,0,0,4528521
11048,1,1511231244,PramodBhalerao,1528062169,"Mumbai, Maharashtra, India",0,0,0,3922362
11049,1,1511242881,Vincent Manzoni,1512019219,,0,0,0,10404021
11050,101,1511244818,Vinicius Shiguemori,1530777778,"Faria Lima - Pinheiros, S?o Paulo - SP, Brasil",0,0,0,11573281
11051,1,1511248068,user sample,1511330757,,0,0,0,4177146
11052,1,1511249541,Sudarshan,1511575772,,0,0,0,12309586
11053,101,1511251093,Justin,1511260435,"Chicago, IL, United States",0,0,0,7566729
11054,101,1511252603,Ryan Taylor,1511252603,"Boston, MA",0,0,0,450207
11056,124,1511260171,Abhay Naik,1511951932,,0,0,0,143535
11057,1,1511264167,MDB,1511264167,,0,0,0,12311405
11058,1,1511265076,tjfwalker,1511265076,Earth,0,0,0,2470796
11059,101,1511267595,j4n bur53,1532615474,,0,0,0,235400
11060,1,1511273310,jerin,1511273310,"Hyderabad, Telangana, India",0,0,0,1035211
11061,113,1511284995,Amarjit Singh,1525762274,"Carleton University, Ottawa, ON, Canada",1,0,0,7978180
11062,1,1511288302,Abhilash,1512324238,"Bangalore, India",0,0,0,4299732
11063,1,1511294051,Shomu,1511294051,"Dhaka, Dhaka Division, Bangladesh",0,0,0,7634212
11064,109,1511298258,Old Geezer,1516577953,,1,0,0,899893
11066,1,1511301676,bali arezki,1511301676,,0,0,0,12317829
11067,1,1511303176,Tofael Ahmed,1511303176,"Dhaka, Bangladesh",0,0,0,6123302
11068,1,1511303259,F.Kalu,1511303259,,0,0,0,12318110
11070,101,1511303828,ironman,1511303828,"Raipur, Chhattisgarh, India",0,0,0,11219816
11071,1,1511306363,Troy,1511306363,,0,0,0,12283443
11072,101,1511306429,meen,1511306429,"Mumbai, Maharashtra, India",0,0,0,4490283
11073,101,1511314294,sahil desai,1511314294,"Ahmedabad, Gujarat, India",0,0,0,8958577
11074,1,1511319619,Aleksandr Tsygankov,1511319619,,0,0,0,7929794
11075,1,1511326081,Pokemon,1511326081,,0,0,0,5430139
11076,1,1511329033,Steve Digital,1511329033,"London, United Kingdom",0,0,0,8397592
11077,1,1511329285,luis,1511698319,,0,0,0,8170490
11078,16,1511330361,user3732008,1511841095,,0,0,0,4601341
